Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,MZ-750250BW,Samsung,750 EVO 250GB,292,94.4,75831,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,293,94.1,113,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe
SSD,PX-256M6Pro,Plextor,M6 Pro 256GB,294,94.1,927,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6Pro
SSD,VTR1-25SAT3-512G,OCZ,Vector 512GB,295,93.9,345,https://ssd.userbenchmark.com/SpeedTest/1810/OCZ-VECTOR
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,296,93.9,147,https://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,CT1000BX100SSD1,Crucial,BX100 1TB,297,93.8,1367,https://ssd.userbenchmark.com/SpeedTest/22670/CT1000BX100SSD1
SSD,PX-512M6Pro,Plextor,M6 Pro 512GB,298,93.8,208,https://ssd.userbenchmark.com/SpeedTest/15117/PLEXTOR-PX-512M6Pro
SSD,SDSSDXPS-960G-G25,SanDisk,Extreme Pro 960GB,299,93.6,2857,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-960GB/Rating/3581
SSD,CSSD-N960GBXT,Corsair,Neutron XT 960GB,300,93.4,202,https://ssd.userbenchmark.com/SpeedTest/23267/Corsair-Neutron-XT-SSD
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX NVMe PCIe M.2 128GB,301,93.3,119,https://ssd.userbenchmark.com/SpeedTest/431053/SBX
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme Pro 480GB,302,93.2,9250,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-480GB/Rating/3476
SSD,RVD3X2-FHPX4-480G,OCZ,RevoDrive 3 X2 PCIe 480GB,303,93.1,269,https://ssd.userbenchmark.com/SpeedTest/8804/OCZ-REVODRIVE3-X2
SSD,PX-512M6V,Plextor,M6V 512GB,304,92.9,53,https://ssd.userbenchmark.com/SpeedTest/31388/PLEXTOR-PX-512M6V
SSD,SSD7CS1311-960-RB,PNY,CS1311 960GB,305,92.7,1486,https://ssd.userbenchmark.com/PNY-CS1311-960GB/Rating/3617
SSD,MZ-750120BW,Samsung,750 EVO 120GB,306,92.7,20420,https://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,VTR1-25SAT3-256G,OCZ,Vector 256GB,307,92.6,2095,https://ssd.userbenchmark.com/OCZ-Vector-256GB/Rating/1424
SSD,VTR180-25SAT3-480G,Toshiba,OCZ VT180 480GB,308,92.5,115,https://ssd.userbenchmark.com/SpeedTest/146334/TOSHIBA-VT180
SSD,CT256M550SSD4,Crucial,M550 SATA M.2 256GB,309,92.5,143,https://ssd.userbenchmark.com/SpeedTest/12143/Crucial-CT256M550SSD4
SSD,CT512M550SSD1,Crucial,M550 512GB,310,92.5,5683,https://ssd.userbenchmark.com/SpeedTest/7172/Crucial-CT512M550SSD1
SSD,CT512M550SSD4,Crucial,M550 SATA M.2 512GB,311,92.4,189,https://ssd.userbenchmark.com/SpeedTest/15375/Crucial-CT512M550SSD4
SSD,SSD7CS2211-480-RB,PNY,CS2211 480GB,312,92.2,2197,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,SSD7CS2211-480-PB,PNY,CS2211 480GB,312,92.2,2197,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,VTR180-25SAT3-960G,OCZ,Vector 180 960GB,313,92.1,344,https://ssd.userbenchmark.com/SpeedTest/30972/OCZ-VECTOR180
SSD,2AP98AA#ABL,HP,S700 Pro 256GB,314,92.1,1325,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-Pro
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,315,92.1,1086,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,316,91.7,10862,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,317,91.6,1439,https://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,CT500BX100SSD1,Crucial,BX100 500GB,318,91.6,13478,https://ssd.userbenchmark.com/Crucial-BX100-500GB/Rating/3474
SSD,CT1050MX300SSD1,Crucial,MX300 1TB,319,91.4,21936,https://ssd.userbenchmark.com/Crucial-MX300-1TB/Rating/3645
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,320,91.4,104444,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,VTR180-25SAT3-480G,OCZ,Vector 180 480GB,321,91.1,1103,https://ssd.userbenchmark.com/OCZ-Vector-180-480GB/Rating/3508
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,322,90.8,12355,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,323,90.7,1466,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,VTX460A-25SAT3-480G,OCZ,Vertex 460A 480GB,324,90.7,523,https://ssd.userbenchmark.com/SpeedTest/21677/OCZ-VERTEX460A
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,325,90.7,40725,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912
SSD,SSD7CS2211-960-RB,PNY,CS2211 960GB,326,90.6,229,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,SSD7CS2211-960-PB,PNY,CS2211 960GB,326,90.6,229,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,327,90.5,2730,https://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,CT256M550SSD1,Crucial,M550 256GB,328,90.5,8333,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,CSSD-F512GBLX,Corsair,Force LX 512GB,329,90.4,435,https://ssd.userbenchmark.com/SpeedTest/16265/CORSAIR-FORCE-LX-SSD
SSD,,Toshiba, THNSN5128GPUK NVMe PCIe M.2 128GB,330,90.4,1145,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO
SSD,CT1024M550SSD1,Crucial,M550 1TB,331,90.4,1628,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,RADEON-R7SSD-480G,OCZ,AMD Radeon R7 480GB,332,90.3,707,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-480GB/Rating/3507
SSD,SHSS37A/960G,HyperX,Savage 960GB,333,90.3,1581,https://ssd.userbenchmark.com/HyperX-Savage-960GB/Rating/3580
SSD,VTX460-25SAT3-240G,OCZ,Vertex 460 240GB,334,90.3,1730,https://ssd.userbenchmark.com/OCZ-Vertex-460-240GB/Rating/2043
SSD,HDTS451XZSTA,Toshiba,Q300 Pro 512GB,335,90.3,136,https://ssd.userbenchmark.com/SpeedTest/57809/TOSHIBA-Q300-Pro
SSD,VTX4-25SAT3-512G,OCZ,Vertex 4 512GB,336,90.2,1486,https://ssd.userbenchmark.com/SpeedTest/4340/OCZ-VERTEX4
SSD,VTR180-25SAT3-240G,OCZ,Vector 180 240GB,337,90.2,1083,https://ssd.userbenchmark.com/OCZ-Vector-180-240GB/Rating/3493
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,338,90.1,6111,https://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,339,90.1,3009,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,MKNSSDRE512GB,Mushkin,Reactor 512GB,340,89.9,923,https://ssd.userbenchmark.com/Mushkin-Reactor-512GB/Rating/3584
SSD,,Samsung,MZFLV256 NVMe PCIe M.2 256GB,341,89.9,3895,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-SAMSUNG-MZFLV256
SSD,ZTSSD-A5P-480G-PE,Zotac,Premium Edition 480GB,342,89.7,269,https://ssd.userbenchmark.com/Zotac-Premium-Edition-480GB/Rating/3599
SSD,,Micron,M600 256GB,343,89.6,1017,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,344,89.5,34842,https://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,345,89.5,156,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,346,89.4,11742,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,SSDPEKKF128GX1,Intel,Pro 6000p NVMe PCIe M.2 128GB,347,89.3,73,https://ssd.userbenchmark.com/SpeedTest/275754/INTEL-SSDPEKKF128G7
SSD,SHSS37A/240G,HyperX,Savage 240GB,348,89.3,39518,https://ssd.userbenchmark.com/HyperX-Savage-240GB/Rating/3494
SSD,VX500-25SAT3-512G,Toshiba,OCZ VX500 512GB,349,89.3,155,https://ssd.userbenchmark.com/SpeedTest/190983/TOSHIBA-VX500
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,350,89.2,32,https://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,,PNY,SSD2SC240G5SA754D117-511 240GB,351,89.2,486,https://ssd.userbenchmark.com/SpeedTest/11704/SSD2SC240G5SA754D117-511
SSD,CT750MX300SSD1,Crucial,MX300 750GB,352,89.1,24471,https://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,VTR150-25SAT3-240G,OCZ,Vector 150 240GB,353,89,1607,https://ssd.userbenchmark.com/OCZ-Vector-150-240GB/Rating/1748
SSD,PX-256M6S,Plextor,M6S 256GB,354,88.9,1660,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,355,88.9,1431,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,MZ-76Q1T0BW,Samsung,860 QVO 1TB,356,88.9,201200,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-76Q1T0B/AM,Samsung,860 QVO 1TB,356,88.9,201200,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,357,88.8,846,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,PX-512M5P,Plextor,M5 Pro 512GB,358,88.6,554,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,359,88.6,709,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,360,88.6,2356,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,361,88.5,3375,https://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,MKNSSDRE1TB,Mushkin,Reactor 1TB,362,88.5,9565,https://ssd.userbenchmark.com/Mushkin-Reactor-1TB/Rating/3583
SSD,GP-GSM2NE8128GNTD,Gigabyte,NVMe PCIe M.2 128GB,363,88.5,1572,https://ssd.userbenchmark.com/SpeedTest/602706/GIGABYTE-GP-GSM2NE8128GNTD
SSD,PX-256M5P,Plextor,M5 Pro 256GB,364,88.5,2451,https://ssd.userbenchmark.com/Plextor-M5-Pro-256GB/Rating/1410
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,365,88.4,1100,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,366,88.3,19372,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,SB1CSK31MT560-0240,OCZ,Saber 1000 240GB,367,88.1,92,https://ssd.userbenchmark.com/SpeedTest/36693/OCZ-SABER1000
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,368,87.9,974,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,CT512MX100SSD1,Crucial,MX100 512GB,369,87.6,31545,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,370,87.6,2261,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,371,87.5,1866,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,371,87.5,1866,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,372,87.5,708,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,373,87.4,658,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,374,87.4,390,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,CT512M550SSD3,Crucial,M550 mSATA 512GB,375,87.3,441,https://ssd.userbenchmark.com/SpeedTest/8510/Crucial-CT512M550SSD3
SSD,SSDSC2BB800G4,Intel,S3500 Series 800GB,376,87.2,340,https://ssd.userbenchmark.com/SpeedTest/30895/INTEL-SSDSC2BB800G4
SSD,PX-256M6V,Plextor,M6V 256GB,377,87.2,435,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,378,87,11799,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,379,86.9,255,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,PX-512M6S,Plextor,M6S 512GB,380,86.9,93,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,WDS100T1B0A,WD,Blue 1TB,381,86.9,6748,https://ssd.userbenchmark.com/SpeedTest/186717/WDC-WDS100T1B0A-00H9H0
SSD,,OCZ,AGILITY3 256GB,382,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,383,86.7,522,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,CT250BX100SSD1,Crucial,BX100 250GB,384,86.6,42930,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,TS1TSSD370,Transcend,SSD370 1TB,385,86.6,250,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,386,86.5,1536,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,387,86.5,1123,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,CT120BX300SSD1,Crucial,BX300 120GB,388,86.5,7190,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,389,86.4,409,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,390,86.4,642,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,391,86.4,4588,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,WDS500G1B0A,WD,Blue 500GB,392,86.4,19345,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,393,86.4,185,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,394,86.3,13149,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,395,86.2,62883,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,396,86.1,763,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,397,86.1,1835,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,WDS250G2B0A,WD,Blue 3D 250GB,398,86,23658,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,399,85.8,38,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,400,85.8,2804,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,CT525MX300SSD1,Crucial,MX300 525GB,401,85.8,105037,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,SHSS37A/120G,HyperX,Savage 120GB,402,85.6,7194,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,403,85.6,358,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,CT128M550SSD1,Crucial,M550 128GB,404,85.6,2673,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,PX-128M6S,Plextor,M6S 128GB,405,85.5,3356,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,406,85.4,5775,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,407,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,407,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,407,85.3,1725,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,408,85.3,1277,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,409,85.3,155,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,410,85.2,2086,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,411,85.1,13412,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,412,84.9,596,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,413,84.8,1069,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,414,84.8,2710,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,415,84.8,2462,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,416,84.8,3736,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,417,84.8,1185,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,418,84.7,9409,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,419,84.6,20154,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,420,84.5,35454,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,421,84.5,2939,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,,Micron,M600 SATA M.2 256GB,422,84.5,2750,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,TS512GSSD370,Transcend,SSD370 512GB,423,84.5,1585,https://ssd.userbenchmark.com/Transcend-SSD370-512GB/Rating/3472
SSD,ST480HM000,Seagate,600 480GB,424,84.5,1254,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,425,84.5,661,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,426,84.4,512,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,427,84.3,190,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,,Samsung,SM841 2.5" 7mm 512GB,428,84.2,576,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,429,84,134,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,430,83.9,8417,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,,Apple,SM0256F 251GB,431,83.8,272,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,432,83.8,2300,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,433,83.8,7913,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,CT960M500SSD1,Crucial,M500 960GB,434,83.8,4389,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,435,83.8,4735,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,PX-128M5P,Plextor,M5 Pro 128GB,436,83.8,4476,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,437,83.7,3305,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,438,83.7,3707,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,439,83.6,2163,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,440,83.6,5902,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,441,83.5,239,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,442,83.5,1667,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,443,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,443,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,443,83.3,514,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,444,83.3,4915,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,,Samsung,SM841N 2.5 7mm 256GB,445,83.2,2088,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,CT500MX200SSD1,Crucial,MX200 500GB,446,83.1,17487,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,CT480M500SSD1,Crucial,M500 480GB,447,83,9168,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,448,83,11477,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,449,83,1011,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,,Apple,SM0512F 500GB,450,82.8,287,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,CT256MX100SSD1,Crucial,MX100 256GB,451,82.8,55768,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,CT960BX200SSD1,Crucial,BX200 960GB,452,82.7,1195,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,453,82.6,1038,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,ST240HM000,Seagate,600 240GB,454,82.5,3595,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,,Plextor,PX-256M5S 256GB,455,82.4,2817,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,456,82.4,1840,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,457,82.4,87,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,458,82.3,2808,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,458,82.3,2808,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
